starttime	seconds	ctime	dtime	ttime	wait
Mon Jan 30 17:51:29 2023	1675080389	0	1370	1370	1369
Mon Jan 30 17:51:32 2023	1675080392	0	1370	1370	1369
Mon Jan 30 17:51:31 2023	1675080391	0	1370	1370	1369
Mon Jan 30 17:51:23 2023	1675080383	0	1370	1370	1370
Mon Jan 30 17:51:31 2023	1675080391	0	1370	1370	1370
Mon Jan 30 17:51:17 2023	1675080377	0	1371	1371	1371
Mon Jan 30 17:51:29 2023	1675080389	0	1371	1371	1370
Mon Jan 30 17:51:25 2023	1675080385	0	1371	1371	1371
Mon Jan 30 17:51:29 2023	1675080389	0	1371	1371	1371
Mon Jan 30 17:51:24 2023	1675080384	0	1372	1372	1371
Mon Jan 30 17:51:22 2023	1675080382	0	1372	1372	1371
Mon Jan 30 17:51:31 2023	1675080391	0	1372	1372	1371
Mon Jan 30 17:51:32 2023	1675080392	0	1372	1372	1372
Mon Jan 30 17:51:39 2023	1675080399	0	1373	1373	1372
Mon Jan 30 17:51:35 2023	1675080395	0	1373	1373	1373
Mon Jan 30 17:51:39 2023	1675080399	0	1373	1373	1372
Mon Jan 30 17:51:19 2023	1675080379	0	1373	1374	1373
Mon Jan 30 17:51:19 2023	1675080379	0	1373	1374	1373
Mon Jan 30 17:51:39 2023	1675080399	0	1374	1374	1373
Mon Jan 30 17:51:39 2023	1675080399	1	1374	1374	1373
Mon Jan 30 17:51:29 2023	1675080389	0	1374	1374	1374
Mon Jan 30 17:51:21 2023	1675080381	0	1374	1374	1374
Mon Jan 30 17:51:20 2023	1675080380	0	1374	1374	1374
Mon Jan 30 17:51:15 2023	1675080375	0	1374	1375	1374
Mon Jan 30 17:51:34 2023	1675080394	0	1374	1375	1374
Mon Jan 30 17:51:28 2023	1675080388	0	1375	1375	1374
Mon Jan 30 17:51:16 2023	1675080376	0	1375	1375	1374
Mon Jan 30 17:51:35 2023	1675080395	0	1375	1375	1374
Mon Jan 30 17:51:23 2023	1675080383	0	1375	1375	1375
Mon Jan 30 17:51:19 2023	1675080379	0	1375	1375	1375
Mon Jan 30 17:51:27 2023	1675080387	0	1376	1376	1375
Mon Jan 30 17:51:31 2023	1675080391	0	1376	1376	1376
Mon Jan 30 17:51:16 2023	1675080376	0	1377	1377	1376
Mon Jan 30 17:51:36 2023	1675080396	0	1377	1377	1376
Mon Jan 30 17:51:36 2023	1675080396	0	1377	1377	1376
Mon Jan 30 17:51:20 2023	1675080380	0	1377	1377	1377
Mon Jan 30 17:51:34 2023	1675080394	0	1377	1377	1377
Mon Jan 30 17:51:29 2023	1675080389	0	1377	1377	1377
Mon Jan 30 17:51:32 2023	1675080392	0	1378	1378	1377
Mon Jan 30 17:51:26 2023	1675080386	0	1378	1378	1377
Mon Jan 30 17:51:28 2023	1675080388	0	1378	1378	1377
Mon Jan 30 17:51:21 2023	1675080381	0	1379	1379	1378
Mon Jan 30 17:51:17 2023	1675080377	0	1379	1379	1378
Mon Jan 30 17:51:38 2023	1675080398	0	1379	1379	1378
Mon Jan 30 17:51:39 2023	1675080399	0	1379	1379	1378
Mon Jan 30 17:51:31 2023	1675080391	0	1379	1379	1378
Mon Jan 30 17:51:18 2023	1675080378	0	1379	1379	1378
Mon Jan 30 17:51:38 2023	1675080398	0	1379	1379	1378
Mon Jan 30 17:51:30 2023	1675080390	0	1380	1380	1379
Mon Jan 30 17:51:22 2023	1675080382	0	1380	1380	1379
Mon Jan 30 17:51:36 2023	1675080396	0	1380	1380	1379
Mon Jan 30 17:51:21 2023	1675080381	0	1380	1380	1380
Mon Jan 30 17:51:35 2023	1675080395	0	1380	1381	1380
Mon Jan 30 17:51:20 2023	1675080380	0	1380	1381	1380
Mon Jan 30 17:51:27 2023	1675080387	0	1380	1381	1380
Mon Jan 30 17:51:21 2023	1675080381	0	1381	1381	1380
Mon Jan 30 17:51:20 2023	1675080380	0	1381	1381	1380
Mon Jan 30 17:51:20 2023	1675080380	0	1381	1381	1380
Mon Jan 30 17:51:32 2023	1675080392	0	1381	1381	1380
Mon Jan 30 17:51:39 2023	1675080399	0	1381	1381	1380
Mon Jan 30 17:51:27 2023	1675080387	0	1381	1381	1380
Mon Jan 30 17:51:27 2023	1675080387	0	1381	1381	1381
Mon Jan 30 17:51:15 2023	1675080375	1	1381	1382	1380
Mon Jan 30 17:51:18 2023	1675080378	0	1382	1383	1382
Mon Jan 30 17:51:29 2023	1675080389	0	1382	1383	1382
Mon Jan 30 17:51:23 2023	1675080383	0	1382	1383	1382
Mon Jan 30 17:51:23 2023	1675080383	0	1383	1383	1382
Mon Jan 30 17:51:36 2023	1675080396	0	1383	1383	1382
Mon Jan 30 17:51:32 2023	1675080392	0	1383	1383	1382
Mon Jan 30 17:51:23 2023	1675080383	0	1383	1383	1382
Mon Jan 30 17:51:18 2023	1675080378	0	1383	1383	1383
Mon Jan 30 17:51:28 2023	1675080388	0	1384	1384	1383
Mon Jan 30 17:51:20 2023	1675080380	0	1384	1384	1383
Mon Jan 30 17:51:34 2023	1675080394	0	1384	1384	1384
Mon Jan 30 17:51:21 2023	1675080381	0	1385	1385	1384
Mon Jan 30 17:51:36 2023	1675080396	0	1385	1385	1384
Mon Jan 30 17:51:17 2023	1675080377	0	1385	1385	1384
Mon Jan 30 17:51:31 2023	1675080391	0	1385	1386	1385
Mon Jan 30 17:51:25 2023	1675080385	0	1385	1386	1385
Mon Jan 30 17:51:17 2023	1675080377	0	1386	1386	1385
Mon Jan 30 17:51:25 2023	1675080385	0	1386	1386	1385
Mon Jan 30 17:51:34 2023	1675080394	0	1386	1386	1385
Mon Jan 30 17:51:15 2023	1675080375	0	1386	1386	1385
Mon Jan 30 17:51:18 2023	1675080378	0	1387	1387	1386
Mon Jan 30 17:51:32 2023	1675080392	0	1387	1387	1386
Mon Jan 30 17:51:27 2023	1675080387	0	1387	1387	1386
Mon Jan 30 17:51:31 2023	1675080391	0	1387	1387	1386
Mon Jan 30 17:51:16 2023	1675080376	0	1387	1387	1387
Mon Jan 30 17:51:34 2023	1675080394	0	1387	1387	1387
Mon Jan 30 17:51:28 2023	1675080388	0	1387	1388	1387
Mon Jan 30 17:51:20 2023	1675080380	0	1388	1388	1387
Mon Jan 30 17:51:31 2023	1675080391	0	1388	1388	1387
Mon Jan 30 17:51:36 2023	1675080396	0	1388	1388	1387
Mon Jan 30 17:51:18 2023	1675080378	0	1389	1389	1388
Mon Jan 30 17:51:19 2023	1675080379	0	1389	1389	1388
Mon Jan 30 17:51:23 2023	1675080383	0	1389	1389	1388
Mon Jan 30 17:51:20 2023	1675080380	0	1389	1389	1388
Mon Jan 30 17:51:31 2023	1675080391	0	1389	1389	1388
Mon Jan 30 17:51:24 2023	1675080384	0	1389	1390	1389
Mon Jan 30 17:51:36 2023	1675080396	0	1390	1390	1389
Mon Jan 30 17:51:20 2023	1675080380	0	1390	1390	1389
Mon Jan 30 17:51:24 2023	1675080384	0	1390	1390	1389
Mon Jan 30 17:51:28 2023	1675080388	0	1390	1390	1389
Mon Jan 30 17:51:17 2023	1675080377	0	1391	1391	1390
Mon Jan 30 17:51:23 2023	1675080383	0	1391	1391	1390
Mon Jan 30 17:51:30 2023	1675080390	0	1391	1391	1390
Mon Jan 30 17:51:37 2023	1675080397	0	1391	1392	1391
Mon Jan 30 17:51:34 2023	1675080394	0	1391	1392	1391
Mon Jan 30 17:51:18 2023	1675080378	0	1392	1392	1391
Mon Jan 30 17:51:17 2023	1675080377	0	1392	1392	1391
Mon Jan 30 17:51:28 2023	1675080388	0	1392	1392	1391
Mon Jan 30 17:51:25 2023	1675080385	0	1392	1392	1392
Mon Jan 30 17:51:36 2023	1675080396	0	1392	1393	1392
Mon Jan 30 17:51:39 2023	1675080399	0	1392	1393	1392
Mon Jan 30 17:51:23 2023	1675080383	0	1392	1393	1392
Mon Jan 30 17:51:28 2023	1675080388	0	1392	1393	1392
Mon Jan 30 17:51:29 2023	1675080389	0	1393	1394	1392
Mon Jan 30 17:51:27 2023	1675080387	0	1393	1394	1393
Mon Jan 30 17:51:20 2023	1675080380	0	1394	1394	1393
Mon Jan 30 17:51:33 2023	1675080393	0	1394	1394	1393
Mon Jan 30 17:51:28 2023	1675080388	0	1394	1394	1393
Mon Jan 30 17:51:37 2023	1675080397	0	1394	1394	1393
Mon Jan 30 17:51:17 2023	1675080377	0	1394	1394	1394
Mon Jan 30 17:51:38 2023	1675080398	0	1395	1395	1394
Mon Jan 30 17:51:38 2023	1675080398	0	1395	1395	1395
Mon Jan 30 17:51:25 2023	1675080385	0	1395	1396	1395
Mon Jan 30 17:51:22 2023	1675080382	0	1396	1396	1395
Mon Jan 30 17:51:30 2023	1675080390	0	1396	1396	1395
Mon Jan 30 17:51:33 2023	1675080393	0	1396	1396	1395
Mon Jan 30 17:51:29 2023	1675080389	0	1396	1396	1395
Mon Jan 30 17:51:27 2023	1675080387	0	1396	1397	1396
Mon Jan 30 17:51:39 2023	1675080399	0	1397	1397	1396
Mon Jan 30 17:51:18 2023	1675080378	0	1397	1397	1396
Mon Jan 30 17:51:23 2023	1675080383	0	1397	1397	1396
Mon Jan 30 17:51:24 2023	1675080384	0	1397	1397	1396
Mon Jan 30 17:51:20 2023	1675080380	0	1397	1397	1397
Mon Jan 30 17:51:23 2023	1675080383	0	1397	1398	1397
Mon Jan 30 17:51:29 2023	1675080389	0	1397	1398	1397
Mon Jan 30 17:51:27 2023	1675080387	0	1398	1398	1398
Mon Jan 30 17:51:38 2023	1675080398	0	1398	1398	1397
Mon Jan 30 17:51:36 2023	1675080396	0	1398	1398	1397
Mon Jan 30 17:51:20 2023	1675080380	0	1398	1399	1398
Mon Jan 30 17:51:27 2023	1675080387	0	1399	1400	1399
Mon Jan 30 17:51:39 2023	1675080399	0	1400	1400	1399
Mon Jan 30 17:51:18 2023	1675080378	0	1400	1400	1399
Mon Jan 30 17:51:18 2023	1675080378	0	1400	1400	1399
Mon Jan 30 17:51:29 2023	1675080389	0	1400	1400	1400
Mon Jan 30 17:51:26 2023	1675080386	0	1401	1401	1401
Mon Jan 30 17:51:17 2023	1675080377	0	1401	1402	1400
Mon Jan 30 17:51:39 2023	1675080399	0	1402	1402	1402
Mon Jan 30 17:51:29 2023	1675080389	0	1402	1402	1402
Mon Jan 30 17:51:27 2023	1675080387	0	1403	1403	1402
Mon Jan 30 17:51:27 2023	1675080387	0	1403	1403	1402
Mon Jan 30 17:51:38 2023	1675080398	0	1403	1403	1402
Mon Jan 30 17:51:32 2023	1675080392	0	1403	1403	1403
Mon Jan 30 17:51:29 2023	1675080389	0	1403	1403	1403
Mon Jan 30 17:51:29 2023	1675080389	0	1403	1404	1403
Mon Jan 30 17:51:31 2023	1675080391	0	1404	1404	1403
Mon Jan 30 17:51:21 2023	1675080381	0	1404	1404	1404
Mon Jan 30 17:51:17 2023	1675080377	0	1404	1405	1404
Mon Jan 30 17:51:18 2023	1675080378	0	1405	1405	1404
Mon Jan 30 17:51:16 2023	1675080376	0	1405	1405	1404
Mon Jan 30 17:51:20 2023	1675080380	0	1405	1405	1404
Mon Jan 30 17:51:31 2023	1675080391	0	1405	1405	1404
Mon Jan 30 17:51:39 2023	1675080399	0	1405	1405	1404
Mon Jan 30 17:51:24 2023	1675080384	0	1405	1406	1404
Mon Jan 30 17:51:23 2023	1675080383	0	1405	1406	1405
Mon Jan 30 17:51:33 2023	1675080393	0	1406	1406	1405
Mon Jan 30 17:51:28 2023	1675080388	0	1406	1406	1405
Mon Jan 30 17:51:17 2023	1675080377	0	1406	1406	1405
Mon Jan 30 17:51:27 2023	1675080387	0	1406	1406	1405
Mon Jan 30 17:51:20 2023	1675080380	0	1407	1407	1407
Mon Jan 30 17:51:16 2023	1675080376	0	1407	1407	1407
Mon Jan 30 17:51:34 2023	1675080394	0	1407	1408	1407
Mon Jan 30 17:51:20 2023	1675080380	0	1407	1408	1407
Mon Jan 30 17:51:21 2023	1675080381	0	1407	1408	1407
Mon Jan 30 17:51:16 2023	1675080376	0	1408	1408	1407
Mon Jan 30 17:51:39 2023	1675080399	0	1408	1408	1407
Mon Jan 30 17:51:20 2023	1675080380	0	1408	1408	1407
Mon Jan 30 17:51:17 2023	1675080377	0	1409	1409	1408
Mon Jan 30 17:51:16 2023	1675080376	0	1409	1409	1408
Mon Jan 30 17:51:37 2023	1675080397	0	1409	1409	1408
Mon Jan 30 17:51:17 2023	1675080377	0	1409	1409	1409
Mon Jan 30 17:51:29 2023	1675080389	0	1410	1410	1410
Mon Jan 30 17:51:17 2023	1675080377	0	1411	1411	1410
Mon Jan 30 17:51:29 2023	1675080389	0	1411	1411	1411
Mon Jan 30 17:51:28 2023	1675080388	0	1411	1411	1410
Mon Jan 30 17:51:30 2023	1675080390	0	1411	1411	1411
Mon Jan 30 17:51:19 2023	1675080379	0	1411	1411	1410
Mon Jan 30 17:51:21 2023	1675080381	0	1412	1412	1411
Mon Jan 30 17:51:16 2023	1675080376	0	1412	1412	1412
Mon Jan 30 17:51:35 2023	1675080395	0	1412	1413	1412
Mon Jan 30 17:51:26 2023	1675080386	0	1412	1413	1412
Mon Jan 30 17:51:32 2023	1675080392	0	1413	1413	1412
Mon Jan 30 17:51:34 2023	1675080394	0	1413	1413	1412
Mon Jan 30 17:51:23 2023	1675080383	0	1413	1414	1413
Mon Jan 30 17:51:27 2023	1675080387	0	1414	1414	1413
Mon Jan 30 17:51:20 2023	1675080380	0	1414	1414	1413
Mon Jan 30 17:51:38 2023	1675080398	0	1415	1415	1414
Mon Jan 30 17:51:17 2023	1675080377	0	1415	1415	1414
Mon Jan 30 17:51:38 2023	1675080398	0	1415	1415	1415
Mon Jan 30 17:51:16 2023	1675080376	0	1415	1416	1415
Mon Jan 30 17:51:38 2023	1675080398	0	1416	1416	1415
Mon Jan 30 17:51:31 2023	1675080391	0	1416	1416	1416
Mon Jan 30 17:51:35 2023	1675080395	0	1417	1417	1416
Mon Jan 30 17:51:33 2023	1675080393	0	1417	1417	1416
Mon Jan 30 17:51:20 2023	1675080380	0	1417	1417	1417
Mon Jan 30 17:51:21 2023	1675080381	0	1417	1417	1416
Mon Jan 30 17:51:23 2023	1675080383	0	1417	1417	1417
Mon Jan 30 17:51:28 2023	1675080388	0	1418	1418	1417
Mon Jan 30 17:51:18 2023	1675080378	0	1418	1418	1417
Mon Jan 30 17:51:36 2023	1675080396	0	1418	1418	1417
Mon Jan 30 17:51:28 2023	1675080388	0	1418	1418	1418
Mon Jan 30 17:51:35 2023	1675080395	0	1420	1420	1419
Mon Jan 30 17:51:31 2023	1675080391	0	1420	1420	1419
Mon Jan 30 17:51:17 2023	1675080377	0	1420	1420	1419
Mon Jan 30 17:51:17 2023	1675080377	0	1420	1420	1419
Mon Jan 30 17:51:35 2023	1675080395	0	1421	1421	1420
Mon Jan 30 17:51:29 2023	1675080389	0	1421	1421	1420
Mon Jan 30 17:51:30 2023	1675080390	0	1422	1422	1421
Mon Jan 30 17:51:21 2023	1675080381	0	1422	1422	1421
Mon Jan 30 17:51:35 2023	1675080395	0	1423	1423	1422
Mon Jan 30 17:51:28 2023	1675080388	0	1423	1423	1422
Mon Jan 30 17:51:32 2023	1675080392	0	1423	1423	1422
Mon Jan 30 17:51:23 2023	1675080383	0	1423	1423	1422
Mon Jan 30 17:51:39 2023	1675080399	0	1423	1423	1422
Mon Jan 30 17:51:23 2023	1675080383	0	1423	1423	1423
Mon Jan 30 17:51:38 2023	1675080398	0	1423	1423	1423
Mon Jan 30 17:51:31 2023	1675080391	0	1424	1424	1423
Mon Jan 30 17:51:26 2023	1675080386	0	1424	1425	1424
Mon Jan 30 17:51:39 2023	1675080399	0	1425	1425	1424
Mon Jan 30 17:51:23 2023	1675080383	0	1425	1425	1424
Mon Jan 30 17:51:19 2023	1675080379	0	1425	1425	1424
Mon Jan 30 17:51:27 2023	1675080387	0	1425	1425	1424
Mon Jan 30 17:51:37 2023	1675080397	0	1425	1425	1424
Mon Jan 30 17:51:32 2023	1675080392	0	1425	1425	1424
Mon Jan 30 17:51:31 2023	1675080391	0	1425	1425	1425
Mon Jan 30 17:51:19 2023	1675080379	0	1425	1425	1425
Mon Jan 30 17:51:15 2023	1675080375	0	1425	1426	1425
Mon Jan 30 17:51:31 2023	1675080391	0	1426	1426	1425
Mon Jan 30 17:51:30 2023	1675080390	0	1426	1426	1425
Mon Jan 30 17:51:16 2023	1675080376	0	1426	1426	1425
Mon Jan 30 17:51:21 2023	1675080381	0	1426	1426	1426
Mon Jan 30 17:51:38 2023	1675080398	0	1426	1426	1426
Mon Jan 30 17:51:38 2023	1675080398	0	1427	1427	1426
Mon Jan 30 17:51:19 2023	1675080379	1	1426	1427	1426
Mon Jan 30 17:51:31 2023	1675080391	0	1427	1427	1427
Mon Jan 30 17:51:28 2023	1675080388	0	1427	1427	1427
Mon Jan 30 17:51:21 2023	1675080381	0	1427	1428	1427
Mon Jan 30 17:51:17 2023	1675080377	0	1428	1428	1427
Mon Jan 30 17:51:21 2023	1675080381	0	1429	1429	1428
Mon Jan 30 17:51:17 2023	1675080377	0	1429	1429	1428
Mon Jan 30 17:51:34 2023	1675080394	0	1430	1430	1429
Mon Jan 30 17:51:19 2023	1675080379	0	1430	1430	1430
Mon Jan 30 17:51:18 2023	1675080378	0	1430	1430	1429
Mon Jan 30 17:51:23 2023	1675080383	0	1431	1431	1430
Mon Jan 30 17:51:28 2023	1675080388	0	1431	1431	1430
Mon Jan 30 17:51:19 2023	1675080379	0	1431	1431	1430
Mon Jan 30 17:51:35 2023	1675080395	0	1431	1432	1431
Mon Jan 30 17:51:27 2023	1675080387	0	1432	1432	1431
Mon Jan 30 17:51:28 2023	1675080388	0	1432	1432	1431
Mon Jan 30 17:51:29 2023	1675080389	0	1432	1432	1432
Mon Jan 30 17:51:25 2023	1675080385	0	1432	1433	1432
Mon Jan 30 17:51:30 2023	1675080390	0	1432	1433	1432
Mon Jan 30 17:51:36 2023	1675080396	0	1433	1433	1432
Mon Jan 30 17:51:23 2023	1675080383	0	1433	1433	1432
Mon Jan 30 17:51:27 2023	1675080387	0	1434	1434	1433
Mon Jan 30 17:51:26 2023	1675080386	0	1434	1434	1433
Mon Jan 30 17:51:29 2023	1675080389	0	1436	1436	1435
Mon Jan 30 17:51:38 2023	1675080398	0	1436	1436	1436
Mon Jan 30 17:51:29 2023	1675080389	0	1436	1436	1435
Mon Jan 30 17:51:18 2023	1675080378	0	1436	1436	1436
Mon Jan 30 17:51:29 2023	1675080389	0	1437	1437	1436
Mon Jan 30 17:51:17 2023	1675080377	0	1438	1438	1437
Mon Jan 30 17:51:36 2023	1675080396	0	1438	1438	1437
Mon Jan 30 17:51:32 2023	1675080392	0	1438	1438	1437
Mon Jan 30 17:51:18 2023	1675080378	0	1439	1439	1438
Mon Jan 30 17:51:19 2023	1675080379	0	1439	1439	1439
Mon Jan 30 17:51:23 2023	1675080383	0	1439	1440	1439
Mon Jan 30 17:51:35 2023	1675080395	0	1439	1440	1439
Mon Jan 30 17:51:28 2023	1675080388	0	1439	1440	1439
Mon Jan 30 17:51:22 2023	1675080382	0	1440	1440	1439
Mon Jan 30 17:51:32 2023	1675080392	0	1440	1440	1440
Mon Jan 30 17:51:26 2023	1675080386	0	1440	1441	1440
Mon Jan 30 17:51:37 2023	1675080397	0	1441	1441	1440
Mon Jan 30 17:51:17 2023	1675080377	0	1441	1441	1440
Mon Jan 30 17:51:30 2023	1675080390	0	1441	1441	1440
Mon Jan 30 17:51:35 2023	1675080395	0	1441	1442	1441
Mon Jan 30 17:51:35 2023	1675080395	0	1442	1442	1441
Mon Jan 30 17:51:30 2023	1675080390	0	1442	1443	1442
Mon Jan 30 17:51:21 2023	1675080381	0	1443	1443	1442
Mon Jan 30 17:51:28 2023	1675080388	0	1444	1444	1443
Mon Jan 30 17:51:22 2023	1675080382	0	1444	1444	1443
Mon Jan 30 17:51:23 2023	1675080383	0	1444	1445	1444
Mon Jan 30 17:51:24 2023	1675080384	0	1445	1445	1445
Mon Jan 30 17:51:32 2023	1675080392	0	1446	1446	1445
Mon Jan 30 17:51:32 2023	1675080392	0	1446	1447	1446
Mon Jan 30 17:51:21 2023	1675080381	0	1447	1447	1446
Mon Jan 30 17:51:17 2023	1675080377	0	1447	1447	1446
Mon Jan 30 17:51:16 2023	1675080376	0	1447	1447	1446
Mon Jan 30 17:51:17 2023	1675080377	0	1447	1447	1446
Mon Jan 30 17:51:20 2023	1675080380	0	1447	1447	1447
Mon Jan 30 17:51:16 2023	1675080376	0	1447	1448	1446
Mon Jan 30 17:51:35 2023	1675080395	0	1448	1448	1447
Mon Jan 30 17:51:34 2023	1675080394	0	1448	1448	1447
Mon Jan 30 17:51:31 2023	1675080391	0	1448	1448	1447
Mon Jan 30 17:51:19 2023	1675080379	0	1449	1449	1449
Mon Jan 30 17:51:24 2023	1675080384	0	1450	1450	1449
Mon Jan 30 17:51:28 2023	1675080388	0	1450	1450	1450
Mon Jan 30 17:51:32 2023	1675080392	0	1450	1450	1449
Mon Jan 30 17:51:39 2023	1675080399	0	1450	1450	1443
Mon Jan 30 17:51:16 2023	1675080376	0	1451	1451	1450
Mon Jan 30 17:51:17 2023	1675080377	0	1451	1451	1450
Mon Jan 30 17:51:28 2023	1675080388	0	1451	1451	1451
Mon Jan 30 17:51:32 2023	1675080392	0	1452	1452	1451
Mon Jan 30 17:51:17 2023	1675080377	0	1452	1452	1452
Mon Jan 30 17:51:21 2023	1675080381	0	1452	1453	1452
Mon Jan 30 17:51:21 2023	1675080381	0	1453	1453	1452
Mon Jan 30 17:51:32 2023	1675080392	0	1453	1453	1452
Mon Jan 30 17:51:20 2023	1675080380	0	1453	1453	1452
Mon Jan 30 17:51:20 2023	1675080380	0	1453	1453	1453
Mon Jan 30 17:51:17 2023	1675080377	0	1453	1453	1452
Mon Jan 30 17:51:31 2023	1675080391	0	1454	1454	1453
Mon Jan 30 17:51:17 2023	1675080377	0	1454	1454	1453
Mon Jan 30 17:51:38 2023	1675080398	0	1454	1454	1453
Mon Jan 30 17:51:31 2023	1675080391	0	1455	1455	1454
Mon Jan 30 17:51:19 2023	1675080379	0	1455	1455	1454
Mon Jan 30 17:51:17 2023	1675080377	0	1455	1455	1454
Mon Jan 30 17:51:19 2023	1675080379	0	1456	1456	1455
Mon Jan 30 17:51:18 2023	1675080378	0	1456	1456	1455
Mon Jan 30 17:51:32 2023	1675080392	0	1456	1456	1455
Mon Jan 30 17:51:34 2023	1675080394	0	1456	1456	1455
Mon Jan 30 17:51:23 2023	1675080383	0	1456	1456	1455
Mon Jan 30 17:51:22 2023	1675080382	0	1456	1456	1456
Mon Jan 30 17:51:32 2023	1675080392	0	1457	1457	1455
Mon Jan 30 17:51:27 2023	1675080387	0	1457	1457	1456
Mon Jan 30 17:51:35 2023	1675080395	0	1457	1457	1456
Mon Jan 30 17:51:18 2023	1675080378	0	1457	1457	1456
Mon Jan 30 17:51:38 2023	1675080398	0	1457	1457	1457
Mon Jan 30 17:51:25 2023	1675080385	0	1457	1457	1456
Mon Jan 30 17:51:35 2023	1675080395	0	1457	1457	1457
Mon Jan 30 17:51:26 2023	1675080386	0	1457	1458	1457
Mon Jan 30 17:51:18 2023	1675080378	0	1458	1458	1457
Mon Jan 30 17:51:23 2023	1675080383	0	1459	1459	1458
Mon Jan 30 17:51:18 2023	1675080378	0	1459	1459	1459
Mon Jan 30 17:51:19 2023	1675080379	0	1459	1459	1459
Mon Jan 30 17:51:17 2023	1675080377	0	1460	1460	1459
Mon Jan 30 17:51:29 2023	1675080389	0	1460	1461	1460
Mon Jan 30 17:51:18 2023	1675080378	0	1460	1461	1460
Mon Jan 30 17:51:36 2023	1675080396	0	1461	1461	1460
Mon Jan 30 17:51:27 2023	1675080387	0	1461	1461	1460
Mon Jan 30 17:51:16 2023	1675080376	0	1461	1461	1460
Mon Jan 30 17:51:36 2023	1675080396	0	1461	1462	1461
Mon Jan 30 17:51:18 2023	1675080378	0	1462	1463	1462
Mon Jan 30 17:51:19 2023	1675080379	0	1463	1463	1462
Mon Jan 30 17:51:30 2023	1675080390	0	1463	1463	1462
Mon Jan 30 17:51:26 2023	1675080386	0	1463	1463	1462
Mon Jan 30 17:51:29 2023	1675080389	0	1463	1463	1462
Mon Jan 30 17:51:38 2023	1675080398	0	1463	1463	1462
Mon Jan 30 17:51:18 2023	1675080378	0	1463	1464	1463
Mon Jan 30 17:51:18 2023	1675080378	0	1464	1464	1463
Mon Jan 30 17:51:23 2023	1675080383	0	1464	1464	1463
Mon Jan 30 17:51:28 2023	1675080388	0	1464	1464	1463
Mon Jan 30 17:51:32 2023	1675080392	0	1464	1464	1463
Mon Jan 30 17:51:25 2023	1675080385	0	1464	1465	1464
Mon Jan 30 17:51:19 2023	1675080379	0	1464	1465	1464
Mon Jan 30 17:51:21 2023	1675080381	0	1465	1465	1464
Mon Jan 30 17:51:38 2023	1675080398	0	1465	1465	1465
Mon Jan 30 17:51:30 2023	1675080390	0	1465	1466	1465
Mon Jan 30 17:51:21 2023	1675080381	0	1465	1466	1465
Mon Jan 30 17:51:17 2023	1675080377	0	1465	1466	1465
Mon Jan 30 17:51:31 2023	1675080391	0	1467	1467	1466
Mon Jan 30 17:51:17 2023	1675080377	0	1467	1467	1466
Mon Jan 30 17:51:34 2023	1675080394	1	1467	1467	1466
Mon Jan 30 17:51:35 2023	1675080395	0	1467	1467	1467
Mon Jan 30 17:51:22 2023	1675080382	0	1467	1468	1467
Mon Jan 30 17:51:31 2023	1675080391	0	1468	1468	1467
Mon Jan 30 17:51:22 2023	1675080382	0	1468	1468	1468
Mon Jan 30 17:51:19 2023	1675080379	0	1468	1468	1467
Mon Jan 30 17:51:16 2023	1675080376	0	1468	1469	1468
Mon Jan 30 17:51:35 2023	1675080395	0	1469	1469	1468
Mon Jan 30 17:51:31 2023	1675080391	0	1469	1470	1469
Mon Jan 30 17:51:35 2023	1675080395	0	1470	1470	1469
Mon Jan 30 17:51:21 2023	1675080381	0	1470	1470	1470
Mon Jan 30 17:51:27 2023	1675080387	0	1470	1470	1470
Mon Jan 30 17:51:28 2023	1675080388	0	1470	1471	1470
Mon Jan 30 17:51:20 2023	1675080380	0	1471	1471	1470
Mon Jan 30 17:51:33 2023	1675080393	0	1471	1471	1470
Mon Jan 30 17:51:27 2023	1675080387	0	1471	1471	1470
Mon Jan 30 17:51:19 2023	1675080379	0	1471	1472	1471
Mon Jan 30 17:51:38 2023	1675080398	0	1472	1472	1471
Mon Jan 30 17:51:21 2023	1675080381	0	1472	1472	1471
Mon Jan 30 17:51:19 2023	1675080379	0	1473	1473	1473
Mon Jan 30 17:51:19 2023	1675080379	0	1473	1474	1473
Mon Jan 30 17:51:19 2023	1675080379	0	1474	1474	1473
Mon Jan 30 17:51:36 2023	1675080396	0	1474	1474	1474
Mon Jan 30 17:51:26 2023	1675080386	0	1474	1474	1474
Mon Jan 30 17:51:23 2023	1675080383	0	1475	1475	1475
Mon Jan 30 17:51:22 2023	1675080382	0	1475	1476	1475
Mon Jan 30 17:51:35 2023	1675080395	0	1476	1476	1475
Mon Jan 30 17:51:17 2023	1675080377	0	1476	1476	1475
Mon Jan 30 17:51:18 2023	1675080378	0	1476	1476	1476
Mon Jan 30 17:51:28 2023	1675080388	0	1476	1476	1476
Mon Jan 30 17:51:32 2023	1675080392	0	1476	1477	1476
Mon Jan 30 17:51:25 2023	1675080385	0	1477	1477	1476
Mon Jan 30 17:51:28 2023	1675080388	0	1477	1477	1477
Mon Jan 30 17:51:27 2023	1675080387	0	1477	1477	1477
Mon Jan 30 17:51:20 2023	1675080380	0	1478	1478	1477
Mon Jan 30 17:51:26 2023	1675080386	0	1478	1478	1477
Mon Jan 30 17:51:32 2023	1675080392	1	1478	1479	1477
Mon Jan 30 17:51:17 2023	1675080377	0	1479	1479	1478
